rank,run_id,run_dir,algorithm,reward_mode,num_layers,layer_size,total_timesteps,mean_reward,std_reward,n_steps,last_steps_used
1,porobj7i,run-20260404_211505-porobj7i,ppo,speed_throughput,6,16,100000.0,0.5594877184606506,0.04390940927610983,1003,100
2,hglykjm6,run-20260405_104617-hglykjm6,ppo,speed_throughput,6,8,100000.0,0.558859385203363,0.04034253537440247,1003,100
3,gb3iginf,run-20260405_111543-gb3iginf,ppo,speed_throughput,4,128,75000.0,0.5586305539375526,0.03835253917942067,757,100
4,y7mkyqz1,run-20260405_050359-y7mkyqz1,ppo,speed_throughput,2,256,50000.0,0.5586016331975215,0.04977268155386011,512,100
5,uf8cjpe3,run-20260405_102720-uf8cjpe3,ppo,speed_throughput,6,64,100000.0,0.5581518639060288,0.03693872863168499,1003,100
6,cr90qgfq,run-20260321_213933-cr90qgfq,ppo,speed_throughput,1,64,,0.5577126924583586,0.04231328518357399,1003,100
7,uyg6f694,run-20260405_100336-uyg6f694,ppo,speed_throughput,6,16,100000.0,0.5565599271889994,0.045588299019939715,1003,100
8,wd05de7f,run-20260404_234057-wd05de7f,ppo,speed_throughput,4,128,100000.0,0.5564356595261538,0.040954008098579006,1003,100
9,aif2rfj8,run-20260405_053029-aif2rfj8,ppo,speed_throughput,2,8,50000.0,0.5560017543933925,0.03645604743233911,512,100
10,y62u1d5c,run-20260405_131143-y62u1d5c,ppo,speed_throughput,3,8,75000.0,0.555938771763816,0.03909836230990282,757,100
11,3uiai2o6,run-20260405_073757-3uiai2o6,ppo,speed_throughput,5,32,100000.0,0.5556853939836324,0.04296829155358106,1003,100
12,qapmuh8s,run-20260405_123255-qapmuh8s,ppo,speed_throughput,1,16,75000.0,0.5552489470276626,0.03818329936511878,757,100
13,xavi5ctz,run-20260405_020136-xavi5ctz,ppo,speed_throughput,2,16,50000.0,0.5552163882509316,0.036358299616317445,512,100
14,mnjv5qh6,run-20260405_080011-mnjv5qh6,ppo,speed_throughput,6,16,100000.0,0.5551661038964136,0.04017283131338935,1003,100
15,jgf7e5ql,run-20260405_015219-jgf7e5ql,ppo,speed_throughput,1,64,75000.0,0.5548491766123089,0.03816875544031063,757,100
16,48pt7fj8,run-20260405_072300-48pt7fj8,ppo,speed_throughput,2,64,75000.0,0.5546526367454722,0.04275307686333455,757,100
17,ivubmrzj,run-20260405_042407-ivubmrzj,ppo,speed_throughput,3,128,100000.0,0.5539622555247441,0.035460149809193736,1003,100
18,jfuk3tz0,run-20260321_223133-jfuk3tz0,ppo,speed_throughput,3,64,,0.5539615454982614,0.04757202739155096,1003,100
19,ajeirfdz,run-20260405_024751-ajeirfdz,ppo,speed_throughput,3,8,75000.0,0.553940666299244,0.03729530409999243,757,100
20,adrz2fwc,run-20260405_094222-adrz2fwc,ppo,speed_throughput,4,32,50000.0,0.5533883678691763,0.046707634653999346,512,100
21,snjpa0f9,run-20260405_123845-snjpa0f9,ppo,speed_throughput,1,32,75000.0,0.5533540918684681,0.03763073247891317,757,100
22,wpcvy1kf,run-20260405_041956-wpcvy1kf,ppo,speed_throughput,6,256,50000.0,0.5533384585336598,0.04405321557001525,512,100
23,nmq66xnf,run-20260405_083945-nmq66xnf,ppo,speed_throughput,4,16,100000.0,0.5531711779254533,0.04325811946951458,1003,100
24,i8ojhtus,run-20260405_125250-i8ojhtus,ppo,speed_throughput,1,128,75000.0,0.5530386079530318,0.04276108082969594,757,100
25,wbky6d1p,run-20260404_214923-wbky6d1p,ppo,speed_throughput,2,128,100000.0,0.5529348960566419,0.039608572986911984,1003,100
26,kdykp53x,run-20260404_214233-kdykp53x,ppo,speed_throughput,3,16,100000.0,0.5528081212465707,0.03708370442729272,1003,100
27,vd8mvkco,run-20260405_061735-vd8mvkco,ppo,speed_throughput,6,256,100000.0,0.552335325645522,0.04280186531533297,1003,100
28,m7rqk6mt,run-20260405_074812-m7rqk6mt,ppo,speed_throughput,3,8,75000.0,0.5521973275531286,0.04105699190736532,757,100
29,iyowxgbg,run-20260405_031503-iyowxgbg,ppo,speed_throughput,5,128,100000.0,0.5521100423180451,0.04558224998576337,1003,100
30,d8w8ydh0,run-20260405_104202-d8w8ydh0,ppo,speed_throughput,1,256,75000.0,0.5519814528654742,0.03859331139397682,757,100
31,q2drmtuk,run-20260405_081903-q2drmtuk,ppo,speed_throughput,2,32,100000.0,0.5519570252783144,0.038581846248156734,1003,100
32,ertk0it2,run-20260404_220336-ertk0it2,ppo,speed_throughput,1,32,75000.0,0.5519284044274424,0.04440895891655584,757,100
33,ruucnsjh,run-20260405_005358-ruucnsjh,ppo,speed_throughput,3,256,75000.0,0.5518307633885372,0.0367847597775921,757,100
34,5pbd4ofp,run-20260321_214023-5pbd4ofp,ppo,speed_throughput,2,16,,0.5516947035608518,0.043212283069207304,1003,100
35,q58zubfe,run-20260405_070516-q58zubfe,ppo,speed_throughput,5,8,50000.0,0.5516520696304805,0.04289182195932877,512,100
36,x8znpdj5,run-20260405_110922-x8znpdj5,ppo,speed_throughput,6,8,100000.0,0.5514487227298123,0.03909265616900038,1003,100
37,3aozb1lc,run-20260405_043108-3aozb1lc,ppo,speed_throughput,2,128,100000.0,0.5513334148639328,0.03494044892578706,1003,100
38,t44o0shr,run-20260405_015658-t44o0shr,ppo,speed_throughput,6,16,75000.0,0.5512489253654735,0.04040149124586553,757,100
39,18c7wvz0,run-20260405_082442-18c7wvz0,ppo,speed_throughput,1,64,75000.0,0.5512051506860354,0.03823385575156937,757,100
40,s93hbogq,run-20260405_054619-s93hbogq,ppo,speed_throughput,4,256,100000.0,0.5508726077614647,0.04171755361102415,1003,100
41,fjl47ilr,run-20260405_074407-fjl47ilr,ppo,speed_throughput,6,32,50000.0,0.5504919111565202,0.04936071353680714,512,100
42,h5dxio3g,run-20260405_052250-h5dxio3g,ppo,speed_throughput,2,64,50000.0,0.5504851311588123,0.04588091654620395,512,100
43,gvpnwd7r,run-20260405_095153-gvpnwd7r,ppo,speed_throughput,6,64,75000.0,0.5503064682363066,0.035626474681677636,757,100
44,2dnou2ib,run-20260405_013014-2dnou2ib,ppo,speed_throughput,5,256,50000.0,0.5502231213450854,0.03956730219759163,512,100
45,3yn85pwf,run-20260405_125717-3yn85pwf,ppo,speed_throughput,6,8,100000.0,0.550153802498215,0.04805613305448637,1003,100
46,1zpaujrl,run-20260405_083314-1zpaujrl,ppo,speed_throughput,2,16,75000.0,0.5501197421011461,0.04727654774923095,757,100
47,1mlnkbyu,run-20260405_131702-1mlnkbyu,ppo,speed_throughput,1,64,100000.0,0.5500642720006952,0.04546595365619682,1003,100
48,jz2jtys8,run-20260321_221404-jz2jtys8,ppo,speed_throughput,3,16,,0.5497910761760038,0.03942384639529592,1003,100
49,n8lyfwhb,run-20260404_212956-n8lyfwhb,ppo,speed_throughput,5,8,100000.0,0.5496646703243916,0.042033337430685436,1003,100
50,t8kjbe4d,run-20260405_011112-t8kjbe4d,ppo,speed_throughput,4,32,75000.0,0.5496573992814884,0.041417278425857386,757,100
51,ldw9blso,run-20260321_214008-ldw9blso,ppo,speed_throughput,2,8,,0.5496495149693554,0.040281872415280716,1003,100
52,houoy3mw,run-20260405_051844-houoy3mw,ppo,speed_throughput,1,32,50000.0,0.5495525824151515,0.039115338545678856,512,100
53,v13vtjcz,run-20260405_103423-v13vtjcz,ppo,speed_throughput,2,16,50000.0,0.5492628197586413,0.04094563555225403,512,100
54,lyk1yov7,run-20260405_112958-lyk1yov7,ppo,speed_throughput,4,128,50000.0,0.549236411756209,0.0375282123578034,512,100
55,hv9guf1s,run-20260405_115657-hv9guf1s,ppo,speed_throughput,6,32,100000.0,0.5491740128666279,0.03916192227040581,1003,100
56,ho8piqfl,run-20260321_215456-ho8piqfl,ppo,speed_throughput,2,64,,0.5490416081557296,0.04671436110007709,1003,100
57,69a0q4se,run-20260321_215520-69a0q4se,ppo,speed_throughput,2,128,,0.5489932874389984,0.04157127693145204,1003,100
58,b78yk3gd,run-20260405_022256-b78yk3gd,ppo,speed_throughput,2,8,100000.0,0.5488721415799701,0.034601047817142384,1003,100
59,8rku40wd,run-20260321_214019-8rku40wd,ppo,speed_throughput,2,8,,0.5487925855068755,0.043566460199779763,1003,100
60,g5by7v5y,run-20260405_022839-g5by7v5y,ppo,speed_throughput,3,16,100000.0,0.5487068307561116,0.04134717484642518,1003,100
61,0lj2665y,run-20260321_215357-0lj2665y,ppo,speed_throughput,2,64,,0.5486459370593161,0.04309959007940484,1003,100
62,jq7ohvpc,run-20260405_053403-jq7ohvpc,ppo,speed_throughput,2,8,50000.0,0.5485524217311812,0.04555978290866629,512,100
63,u0d5g38j,run-20260321_213930-u0d5g38j,ppo,speed_throughput,1,64,,0.5485457020203307,0.04265276752096837,1003,100
64,v4pauflu,run-20260405_033257-v4pauflu,ppo,speed_throughput,4,16,100000.0,0.5484568748045242,0.04333674583962887,1003,100
65,n5k2jzj9,run-20260405_065148-n5k2jzj9,ppo,speed_throughput,2,64,75000.0,0.5481672791397852,0.03500192497155491,757,100
66,ayn2ehoi,run-20260405_101838-ayn2ehoi,ppo,speed_throughput,4,256,50000.0,0.5481035026431968,0.045216908699329324,512,100
67,2t45ym94,run-20260321_221355-2t45ym94,ppo,speed_throughput,3,8,,0.5478406283201533,0.04021639819814853,1003,100
68,3z3fldtz,run-20260321_221408-3z3fldtz,ppo,speed_throughput,3,16,,0.5478174801644602,0.03715023409853402,1003,100
69,s0j8l5y2,run-20260321_223146-s0j8l5y2,ppo,speed_throughput,3,128,,0.547564622843322,0.044679495166050034,1003,100
70,yl10kqfs,run-20260405_051245-yl10kqfs,ppo,speed_throughput,3,16,100000.0,0.5474759851587774,0.04178295435916512,1003,100
71,jwlbjkmd,run-20260405_023521-jwlbjkmd,ppo,speed_throughput,3,32,50000.0,0.5474623919330592,0.0399248539522706,512,100
72,ibtlw0te,run-20260321_212450-ibtlw0te,ppo,speed_throughput,1,32,,0.5473898945000587,0.04336135054653991,1003,100
73,v7kt5oje,run-20260405_105228-v7kt5oje,ppo,speed_throughput,1,128,75000.0,0.5473150696351715,0.03873245428492623,757,100
74,ebhmdcti,run-20260321_223144-ebhmdcti,ppo,speed_throughput,3,128,,0.5472968733449797,0.04134865953318977,1003,100
75,9ckqaz4a,run-20260405_103741-9ckqaz4a,ppo,speed_throughput,4,128,75000.0,0.5472415819433436,0.05044824793872602,757,100
76,bea7bjw9,run-20260321_214025-bea7bjw9,ppo,speed_throughput,2,16,,0.5472331931192057,0.039505441494556426,1003,100
77,yps83dbo,run-20260405_064409-yps83dbo,ppo,speed_throughput,6,128,75000.0,0.5470672347489789,0.04267998403683144,757,100
78,77k0nxrp,run-20260321_213933-77k0nxrp,ppo,speed_throughput,1,128,,0.5469250821277227,0.042510306601116425,1003,100
79,ssgb7vjn,run-20260405_114435-ssgb7vjn,ppo,speed_throughput,5,8,75000.0,0.5467564326791549,0.03612808035706047,757,100
80,5xjz2ea9,run-20260405_025259-5xjz2ea9,ppo,speed_throughput,6,128,100000.0,0.5465121419079064,0.03648091321484091,1003,100
81,9f845z33,run-20260404_225112-9f845z33,ppo,speed_throughput,3,128,75000.0,0.5463892122298468,0.04418432502694457,757,100
82,86ouiv4j,run-20260321_215502-86ouiv4j,ppo,speed_throughput,2,64,,0.5463461553995962,0.049811981943791175,1003,100
83,maxddpm9,run-20260405_023941-maxddpm9,ppo,speed_throughput,4,128,50000.0,0.5461588723485942,0.04332461642115626,512,100
84,uo2cju8k,run-20260321_215514-uo2cju8k,ppo,speed_throughput,2,128,,0.5460052387119145,0.03703899360747866,1003,100
85,425okmft,run-20260405_024254-425okmft,ppo,speed_throughput,2,16,75000.0,0.5459164304623514,0.03975022363998711,757,100
86,79wkmwk2,run-20260405_124737-79wkmwk2,ppo,speed_throughput,6,128,75000.0,0.5458369106344628,0.04384392832966658,757,100
87,8iltetb0,run-20260405_113348-8iltetb0,ppo,speed_throughput,1,256,50000.0,0.5457857354075606,0.03621143684483888,512,100
88,fjq4p6ja,run-20260321_221532-fjq4p6ja,ppo,speed_throughput,3,32,,0.5456810048619269,0.04673332473646744,1003,100
89,angjzrkt,run-20260405_050046-angjzrkt,ppo,speed_throughput,2,128,50000.0,0.5456640097263032,0.038769499968131754,512,100
90,cogxneco,run-20260405_120441-cogxneco,ppo,speed_throughput,4,128,100000.0,0.5455863828888652,0.03925847358433531,1003,100
91,muubayed,run-20260405_064051-muubayed,ppo,speed_throughput,4,256,50000.0,0.5455100143301757,0.04327022750732562,512,100
92,eg6yanz7,run-20260405_030647-eg6yanz7,ppo,speed_throughput,4,128,50000.0,0.5454334700366164,0.05023652668197028,512,100
93,f7dgxfir,run-20260405_021959-f7dgxfir,ppo,speed_throughput,4,128,50000.0,0.5454076416272615,0.04279996739390225,512,100
94,mnwuubb8,run-20260405_034204-mnwuubb8,ppo,speed_throughput,5,32,100000.0,0.5454010822144052,0.03548633324156774,1003,100
95,vzz6gqaq,run-20260404_221353-vzz6gqaq,ppo,speed_throughput,3,64,75000.0,0.5451939413229456,0.04190139770620603,757,100
96,imsojjzp,run-20260321_221404-imsojjzp,ppo,speed_throughput,3,8,,0.5451922002895823,0.0461125032176319,1003,100
97,t8vzrsbh,run-20260405_102207-t8vzrsbh,ppo,speed_throughput,6,128,75000.0,0.5450782764296409,0.040852961935383784,757,100
98,9yxnsd8o,run-20260404_231130-9yxnsd8o,ppo,speed_throughput,4,128,75000.0,0.5450781760634069,0.051266304803416846,757,100
99,kbpnisom,run-20260321_215344-kbpnisom,ppo,speed_throughput,2,32,,0.5450627152083618,0.04908729062525735,1003,100
100,9x3hl8jo,run-20260405_080626-9x3hl8jo,ppo,speed_throughput,4,32,100000.0,0.5448895879308511,0.03818230028803779,1003,100
101,wbouuzfz,run-20260405_132440-wbouuzfz,ppo,speed_throughput,1,32,100000.0,0.5448191424968375,0.03712797333049921,1003,100
102,agbgzftl,run-20260404_212242-agbgzftl,ppo,speed_throughput,5,8,100000.0,0.5447494066914212,0.04040184128546296,1003,100
103,b1miuqqm,run-20260404_215907-b1miuqqm,ppo,speed_throughput,4,8,50000.0,0.5444732200754223,0.04845811798562041,512,100
104,6mkocapd,run-20260321_221353-6mkocapd,ppo,speed_throughput,3,8,,0.5444584279549612,0.04160145906594284,1003,100
105,4u6bbn6i,run-20260321_212347-4u6bbn6i,ppo,speed_throughput,1,8,,0.5444057524535629,0.04323721005603746,1003,100
106,og85fd4l,run-20260404_203713-og85fd4l,ppo,speed_throughput,1,256,75000.0,0.5443552956586599,0.04295077491978095,757,100
107,f9nb6ffq,run-20260321_221536-f9nb6ffq,ppo,speed_throughput,3,32,,0.54434488127861,0.04938242701400493,1003,100
108,itztf5pt,run-20260404_213707-itztf5pt,ppo,speed_throughput,5,16,75000.0,0.5443209156299701,0.044628271814946496,757,100
109,be2jb2hh,run-20260321_212438-be2jb2hh,ppo,speed_throughput,1,32,,0.5442801841036135,0.04142961301443259,1003,100
110,115xu2ur,run-20260405_011623-115xu2ur,ppo,speed_throughput,6,64,50000.0,0.5442281490059627,0.041456409445866836,512,100
111,2a9ecbpm,run-20260405_050717-2a9ecbpm,ppo,speed_throughput,6,64,75000.0,0.5440523813623793,0.043294900017143104,757,100
112,0j5diazo,run-20260405_094817-0j5diazo,ppo,speed_throughput,1,8,50000.0,0.544016213743856,0.038155727129176795,512,100
113,2kb1nhfh,run-20260321_214008-2kb1nhfh,ppo,speed_throughput,2,8,,0.5439889403438068,0.04473058488176623,1003,100
114,m5fia5nl,run-20260321_221534-m5fia5nl,ppo,speed_throughput,3,32,,0.5439839461497151,0.050795824159534826,1003,100
115,g8yki4u3,run-20260405_031139-g8yki4u3,ppo,speed_throughput,2,32,50000.0,0.5438219190275424,0.042271807901645295,512,100
116,dsit7c9a,run-20260405_061104-dsit7c9a,ppo,speed_throughput,6,16,100000.0,0.5437784679980077,0.044926247193752995,1003,100
117,a57ogf8z,run-20260321_212358-a57ogf8z,ppo,speed_throughput,1,16,,0.5437460326478696,0.03855084431151347,1003,100
118,d0k7uxlx,run-20260405_112014-d0k7uxlx,ppo,speed_throughput,5,256,50000.0,0.5435783930922837,0.04603851013456226,512,100
119,mkvmabw9,run-20260405_060525-mkvmabw9,ppo,speed_throughput,4,8,75000.0,0.5435443442544723,0.03953219050883735,757,100
120,9uvd7kzk,run-20260321_212350-9uvd7kzk,ppo,speed_throughput,1,8,,0.5435102671521621,0.04008456424829056,1003,100
121,3hj2rcrq,run-20260405_124306-3hj2rcrq,ppo,speed_throughput,2,8,75000.0,0.5434292155439403,0.03860056820607959,757,100
122,ev7124kk,run-20260405_101140-ev7124kk,ppo,speed_throughput,6,8,100000.0,0.5433863110329169,0.04120195382581364,1003,100
123,5fefhza4,run-20260321_212437-5fefhza4,ppo,speed_throughput,1,16,,0.5429523648510273,0.03968867225357264,1003,100
124,q5l8737c,run-20260405_063425-q5l8737c,ppo,speed_throughput,3,16,75000.0,0.5428423800917633,0.04117153565821595,757,100
125,x61cc8jt,run-20260405_040931-x61cc8jt,ppo,speed_throughput,5,32,75000.0,0.542738641487508,0.03897749132765295,757,100
126,6psbulq5,run-20260404_224001-6psbulq5,ppo,speed_throughput,1,64,75000.0,0.5427155361954832,0.0447034714842738,757,100
127,zpgfkci5,run-20260405_093242-zpgfkci5,ppo,speed_throughput,5,8,75000.0,0.5424949688793039,0.04905802904161579,757,100
128,os09t5fv,run-20260405_095844-os09t5fv,ppo,speed_throughput,6,256,50000.0,0.5423182439504773,0.05279872708560062,512,100
129,i6aonm2d,run-20260405_041443-i6aonm2d,ppo,speed_throughput,2,64,75000.0,0.5422999912313672,0.03792624758225305,757,100
130,os2mygr9,run-20260405_071711-os2mygr9,ppo,speed_throughput,3,64,100000.0,0.5422717587338421,0.04412548780680569,1003,100
131,yilfsks1,run-20260405_032923-yilfsks1,ppo,speed_throughput,6,128,50000.0,0.5422549986025732,0.047378929139856765,512,100
132,jnay2n9c,run-20260405_071419-jnay2n9c,ppo,speed_throughput,1,16,50000.0,0.5420924955968713,0.04476402340974092,512,100
133,z7rcby1k,run-20260405_052624-z7rcby1k,ppo,speed_throughput,5,256,50000.0,0.541849191918392,0.03952735973307265,512,100
134,m4b8ro7f,run-20260404_210744-m4b8ro7f,ppo,speed_throughput,6,8,75000.0,0.5418015700898831,0.04222672879516724,757,100
135,efc9kmj2,run-20260405_121436-efc9kmj2,ppo,speed_throughput,4,16,75000.0,0.5416861663699355,0.03736595994806904,757,100
136,plneztub,run-20260405_043846-plneztub,ppo,speed_throughput,6,64,100000.0,0.5416127398231018,0.04300234142494483,1003,100
137,5g2cqd28,run-20260321_212348-5g2cqd28,ppo,speed_throughput,1,8,,0.541568451609622,0.03792276301493843,1003,100
138,33irbjyd,run-20260321_221549-33irbjyd,ppo,speed_throughput,3,64,,0.5413304521076846,0.039874939892395184,1003,100
139,ftbgcth6,run-20260405_060201-ftbgcth6,ppo,speed_throughput,1,16,50000.0,0.540905343556049,0.04564647192876736,512,100
140,5w91tuiy,run-20260321_213937-5w91tuiy,ppo,speed_throughput,1,128,,0.5408271106229157,0.04271005050867886,1003,100
141,7bdp2uk7,run-20260405_055300-7bdp2uk7,ppo,speed_throughput,4,8,100000.0,0.540773391052021,0.040747045174443774,1003,100
142,pmepase8,run-20260405_045219-pmepase8,ppo,speed_throughput,1,128,100000.0,0.5405916947560492,0.03507562681507057,1003,100
143,nt508non,run-20260405_053742-nt508non,ppo,speed_throughput,5,64,50000.0,0.5405354027865322,0.04521259607639354,512,100
144,1mwlrrhv,run-20260405_034840-1mwlrrhv,ppo,speed_throughput,3,64,50000.0,0.5405014393241209,0.03683085536376574,512,100
145,gmfp0zc7,run-20260321_203220-gmfp0zc7,qrdqn,speed_throughput,3,8,,0.5397034771798016,0.04381519722808215,1000,100
146,q4di4x2t,run-20260405_070208-q4di4x2t,ppo,speed_throughput,4,16,50000.0,0.5394254516682172,0.04585938280080197,512,100
147,en5k98tv,run-20260405_065609-en5k98tv,ppo,speed_throughput,2,16,100000.0,0.5392121611913531,0.03613679429471199,1003,100
148,ninzhv0b,run-20260405_035219-ninzhv0b,ppo,speed_throughput,6,8,50000.0,0.5390242594201259,0.03648618582916021,512,100
149,5hiirm2f,run-20260405_130332-5hiirm2f,ppo,speed_throughput,1,16,50000.0,0.5388893413540492,0.04499591698226975,512,100
150,koeyhbtt,run-20260404_190819-koeyhbtt,ppo,speed_throughput,4,32,100000.0,0.5388614674965937,0.043997329302051455,1003,100
151,ff22wtyv,run-20260321_203220-ff22wtyv,qrdqn,speed_throughput,3,8,,0.5387361146726795,0.0431296601607027,1000,100
152,jinl8ssh,run-20260405_082853-jinl8ssh,ppo,speed_throughput,6,32,50000.0,0.5387312160876996,0.04458115377777724,512,100
153,n8u9hvgl,run-20260404_050240-n8u9hvgl,qrdqn,speed_throughput,6,16,50000.0,0.5385473210999396,0.04270904953802598,1000,100
154,za9xoswq,run-20260405_110603-za9xoswq,ppo,speed_throughput,4,8,50000.0,0.5382246958790071,0.044871302260985325,512,100
155,kqxbz0j5,run-20260404_223025-kqxbz0j5,ppo,speed_throughput,2,64,100000.0,0.537883880554413,0.04010407160677868,1003,100
156,w82eexgk,run-20260321_215349-w82eexgk,ppo,speed_throughput,2,32,,0.5378587607145814,0.03720440060208365,1003,100
157,jn0vj00k,run-20260405_013349-jn0vj00k,ppo,speed_throughput,6,128,50000.0,0.537795770685267,0.042201525550757096,512,100
158,2rhwo1r2,run-20260405_105638-2rhwo1r2,ppo,speed_throughput,6,256,50000.0,0.5377779513413369,0.046636372533854685,512,100
159,b8zaa27t,run-20260405_030313-b8zaa27t,ppo,speed_throughput,4,256,50000.0,0.5376186592110618,0.0434839525052858,512,100
160,xu8prr49,run-20260405_110002-xu8prr49,ppo,speed_throughput,6,64,75000.0,0.537143890286531,0.044854957051398754,757,100
161,suy5zp9v,run-20260321_215508-suy5zp9v,ppo,speed_throughput,2,128,,0.5367057133582072,0.05171075632857113,1003,100
162,1psxifxo,run-20260405_130625-1psxifxo,ppo,speed_throughput,6,256,75000.0,0.5366275759772792,0.040604296022251025,757,100
163,oq3bf3pd,run-20260321_212455-oq3bf3pd,ppo,speed_throughput,1,64,,0.5363533670433313,0.040194673378505776,1003,100
164,q9fphi55,run-20260321_215353-q9fphi55,ppo,speed_throughput,2,32,,0.5363182754145676,0.04479758957684421,1003,100
165,svuluiyv,run-20260321_200536-svuluiyv,qrdqn,speed_throughput,2,8,,0.5359200504885004,0.055711890676895665,1000,100
166,xm8xdrzb,run-20260321_203309-xm8xdrzb,qrdqn,speed_throughput,3,32,,0.5356550163684797,0.0496331271305773,1000,100
167,61u3f9iz,run-20260321_223138-61u3f9iz,ppo,speed_throughput,3,128,,0.5350800686776824,0.055041406994083796,1003,100
168,n43imgp4,run-20260321_212442-n43imgp4,ppo,speed_throughput,1,32,,0.5350627271774522,0.046996851224238266,1003,100
169,863jc7ui,run-20260321_195229-863jc7ui,qrdqn,speed_throughput,1,16,,0.5348440771990596,0.048835888313254056,1000,100
170,zvb86sye,run-20260405_115021-zvb86sye,ppo,speed_throughput,3,256,75000.0,0.5347639136367979,0.04576769548340457,757,100
171,3zpsnfdc,run-20260321_223133-3zpsnfdc,ppo,speed_throughput,3,64,,0.5344610349265982,0.04621178343831168,1003,100
172,amg84p76,run-20260321_200538-amg84p76,qrdqn,speed_throughput,2,16,,0.5343236658699396,0.047314769234524615,1000,100
173,xfsy0f0o,run-20260321_200536-xfsy0f0o,qrdqn,speed_throughput,2,8,,0.5338261395140806,0.04497268146090733,1000,100
174,5dc18sh4,run-20260321_213941-5dc18sh4,ppo,speed_throughput,1,128,,0.5337995312218874,0.041355103709193736,1003,100
175,zdful3ny,run-20260405_121040-zdful3ny,ppo,speed_throughput,5,16,50000.0,0.5337709934106448,0.050526009826345836,512,100
176,e61h14vq,run-20260405_012416-e61h14vq,ppo,speed_throughput,1,8,75000.0,0.5333441603917884,0.045861754334523164,757,100
177,0h1jj2j1,run-20260405_073040-0h1jj2j1,ppo,speed_throughput,5,128,75000.0,0.5332992196879849,0.0579082918538168,757,100
178,2rdwet7z,run-20260321_203259-2rdwet7z,qrdqn,speed_throughput,3,16,,0.5331687337862442,0.04385482459022672,1000,100
179,dkl5eoes,run-20260321_195229-dkl5eoes,qrdqn,speed_throughput,1,16,,0.5326112365944141,0.045984079039842474,1000,100
180,zrb6gakq,run-20260404_163507-zrb6gakq,qrdqn,speed_throughput,4,8,50000.0,0.5323418235066352,0.04301875716738401,1000,100
181,8sux3iep,run-20260405_201902-8sux3iep,ppo,co2_speedstd,4,64,100000.0,0.5318820911367677,0.052587488540918895,1003,100
182,abgtnk4s,run-20260321_221518-abgtnk4s,ppo,speed_throughput,3,16,,0.5315903822531091,0.055714876402671844,1003,100
183,vdur7pk6,run-20260404_160154-vdur7pk6,qrdqn,speed_throughput,1,16,50000.0,0.5312560545763378,0.044920416369860584,1000,100
184,ejjstcqd,run-20260321_195229-ejjstcqd,qrdqn,speed_throughput,1,16,,0.5310896037316462,0.0509339074058474,1000,100
185,0pi4ylt2,run-20260321_203218-0pi4ylt2,qrdqn,speed_throughput,3,8,,0.5309391535328711,0.039983321237978924,1000,100
186,ikj43dww,run-20260403_225200-ikj43dww,qrdqn,speed_throughput,6,16,50000.0,0.5307087087503519,0.04060808502494646,1000,100
187,u8c5d9s1,run-20260321_200538-u8c5d9s1,qrdqn,speed_throughput,2,16,,0.5305440342380534,0.04530582821337805,1000,100
188,bl5s5qws,run-20260405_093745-bl5s5qws,ppo,speed_throughput,3,128,50000.0,0.5295336346870416,0.0495955246645052,512,100
189,6povzl0h,run-20260404_122111-6povzl0h,qrdqn,speed_throughput,5,16,100000.0,0.5294855015368077,0.04442297950376005,1000,100
190,q9gvd9v5,run-20260321_195229-q9gvd9v5,qrdqn,speed_throughput,1,8,,0.5294295737025826,0.04159229217615283,1000,100
191,xmmetelj,run-20260405_035732-xmmetelj,ppo,speed_throughput,4,64,75000.0,0.5293204489827628,0.07422917321507004,757,100
192,qv6e9d7v,run-20260321_195229-qv6e9d7v,qrdqn,speed_throughput,1,8,,0.5289955333379186,0.048430592857178614,1000,100
193,e61xpa5m,run-20260321_201743-e61xpa5m,qrdqn,speed_throughput,2,16,,0.5286952824758535,0.05332880584424111,1000,100
194,4k8jquy9,run-20260402_132720-4k8jquy9,qrdqn,speed_throughput,2,64,100000.0,0.5281061789145034,0.047531253109523414,1000,100
195,qxcmaf51,run-20260405_122045-qxcmaf51,ppo,speed_throughput,6,64,100000.0,0.5278313210381677,0.055389198708566144,1003,100
196,nu6qjfvm,run-20260321_235649-nu6qjfvm,ppo,co2_speedstd,1,8,,0.5275445419421405,0.04662381484186731,1003,100
197,348u06p1,run-20260321_200536-348u06p1,qrdqn,speed_throughput,2,8,,0.5271194963979579,0.04432216845900921,1000,100
198,dws0izts,run-20260405_205045-dws0izts,ppo,co2_speedstd,6,16,75000.0,0.527106212856078,0.041984019990671854,757,100
199,zpoiu322,run-20260322_002901-zpoiu322,ppo,co2_speedstd,2,64,,0.5267818715614763,0.04950188476860751,1003,100
200,cd8mai6s,run-20260405_155732-cd8mai6s,ppo,co2_speedstd,3,16,100000.0,0.5264540947520867,0.04869744273803166,1003,100
201,m4izgkbb,run-20260402_033629-m4izgkbb,qrdqn,speed_throughput,3,32,100000.0,0.5261358349958665,0.042985357556681716,1000,100
202,1crcsoy6,run-20260322_004441-1crcsoy6,ppo,co2_speedstd,3,16,,0.5254973299395742,0.04880688830327166,1003,100
203,mx2xc1wn,run-20260404_161336-mx2xc1wn,qrdqn,speed_throughput,5,16,75000.0,0.5252864188137109,0.04322883350550658,1000,100
204,7rpvayad,run-20260404_164619-7rpvayad,qrdqn,speed_throughput,1,8,75000.0,0.5249598022323462,0.042124222588838404,1000,100
